country,sector,indicator,subComponent,component,score
Bahrain,Oil and Gas,Contract disclosure rules,Licensing,Value realization,100
Bahrain,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,60
Bahrain,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,0
Bahrain,Oil and Gas,Post-licensing round practice,Licensing,Value realization,33.333333333333336
Bahrain,Oil and Gas,Post-licensing round rules,Licensing,Value realization,25
Bahrain,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,50
Bahrain,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,33.333333333333336
Bahrain,Oil and Gas,Reserves disclosure,Licensing,Value realization,66.66666666666667
Bahrain,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,50
Bahrain,Oil and Gas,EIA/SIA rules,Local impact,Value realization,10
Bahrain,Oil and Gas,Environmental compliance practice,Local impact,Value realization,20
Bahrain,Oil and Gas,Environmental compliance rules,Local impact,Value realization,100
Bahrain,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,75
Bahrain,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,50
Bahrain,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,50
Bahrain,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,100
Bahrain,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,64
Bahrain,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,83.33333333333333
Bahrain,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,32
Bahrain,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,0
Bahrain,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,80
Bahrain,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,10
Bahrain,Oil and Gas,Company payment disclosure,Taxation,Value realization,23.333333333333332
Bahrain,Oil and Gas,Company payment rules,Taxation,Value realization,50
Bahrain,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,70
Bahrain,Oil and Gas,Export disclosure,Taxation,Value realization,50
Bahrain,Oil and Gas,Production disclosure,Taxation,Value realization,40
Bahrain,Oil and Gas,Tax authority practice,Taxation,Value realization,0
Bahrain,Oil and Gas,Tax authority rules,Taxation,Value realization,66.66666666666667
Bahrain,Oil and Gas,Taxation rules,Taxation,Value realization,25
Bangladesh,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,32.9
Bangladesh,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,36.5
Bangladesh,Oil and Gas,Open Data Barometer,Open data,Enabling environment,22.2
Bangladesh,Oil and Gas,Open Data Index,Open data,Enabling environment,1.6
Bangladesh,Oil and Gas,Open data inventory,Open data,Enabling environment,49.4
Bangladesh,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,17
Bangladesh,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,29.2
Bangladesh,Oil and Gas,Rule of law,Rule of law,Enabling environment,47.5
Bangladesh,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,51.2
Bangladesh,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Bangladesh,Oil and Gas,Fiscal rules,National budgeting,Revenue management,50
Bangladesh,Oil and Gas,National budget disclosure,National budgeting,Revenue management,66.66666666666667
Bangladesh,Oil and Gas,National debt disclosure,National budgeting,Revenue management,0
Bangladesh,Oil and Gas,Online data portal,National budgeting,Revenue management,45
Bangladesh,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,25
Bangladesh,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,75
Bangladesh,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,66.66666666666667
Bangladesh,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,75
Bangladesh,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,10
Bangladesh,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,25
Bangladesh,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77
Bangladesh,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,77
Bangladesh,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,38.5
Bangladesh,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,17.96666666666667
Bangladesh,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,19.25
Bangladesh,Oil and Gas,Cadastre,Licensing,Value realization,23.333333333333332
Bangladesh,Oil and Gas,Contract disclosure,Licensing,Value realization,0
Bangladesh,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,75
Bangladesh,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,100
Bangladesh,Oil and Gas,Post-licensing round practice,Licensing,Value realization,40
Bangladesh,Oil and Gas,Post-licensing round rules,Licensing,Value realization,66.66666666666667
Bangladesh,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,25
Bangladesh,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,62.5
Bangladesh,Oil and Gas,Reserves disclosure,Licensing,Value realization,40
Bangladesh,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,75
Bangladesh,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,50
Bangladesh,Oil and Gas,EIA/SIA rules,Local impact,Value realization,10
Bangladesh,Oil and Gas,Environmental compliance practice,Local impact,Value realization,100
Bangladesh,Oil and Gas,Environmental compliance rules,Local impact,Value realization,100
Bangladesh,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,100
Bangladesh,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,100
Bangladesh,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,66.66666666666667
Bangladesh,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,0
Bangladesh,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,60
Bangladesh,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,50
Bangladesh,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,65
Bangladesh,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,25
Bangladesh,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,90
Bangladesh,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,100
Bangladesh,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,0
Bangladesh,Oil and Gas,Company payment disclosure,Taxation,Value realization,0
Bangladesh,Oil and Gas,Company payment rules,Taxation,Value realization,0
Bangladesh,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,70
Bangladesh,Oil and Gas,Export disclosure,Taxation,Value realization,16.666666666666668
Bangladesh,Oil and Gas,Production disclosure,Taxation,Value realization,56.666666666666664
Bangladesh,Oil and Gas,Tax authority practice,Taxation,Value realization,0
Bangladesh,Oil and Gas,Tax authority rules,Taxation,Value realization,66.66666666666667
Bangladesh,Oil and Gas,Taxation rules,Taxation,Value realization,0
Bolivia,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,47.5
Bolivia,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,41.4
Bolivia,Oil and Gas,Open data inventory,Open data,Enabling environment,65.8
Bolivia,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,63.4
Bolivia,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,31.7
Bolivia,Oil and Gas,Rule of law,Rule of law,Enabling environment,20.7
Bolivia,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,73.1
Bolivia,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,100
Bolivia,Oil and Gas,Fiscal rules,National budgeting,Revenue management,90
Bolivia,Oil and Gas,National budget disclosure,National budgeting,Revenue management,33.333333333333336
Bolivia,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Bolivia,Oil and Gas,Online data portal,National budgeting,Revenue management,33.333333333333336
Bolivia,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,20
Bolivia,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,50
Bolivia,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,33.333333333333336
Bolivia,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,83.33333333333333
Bolivia,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,45
Bolivia,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,0
Bolivia,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,38.5
Bolivia,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,38.5
Bolivia,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,30.8
Bolivia,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,57.75
Bolivia,Oil and Gas,Cadastre,Licensing,Value realization,73.33333333333333
Bolivia,Oil and Gas,Contract disclosure,Licensing,Value realization,50
Bolivia,Oil and Gas,Contract disclosure rules,Licensing,Value realization,0
Bolivia,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,20
Bolivia,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,25
Bolivia,Oil and Gas,Post-licensing round practice,Licensing,Value realization,40
Bolivia,Oil and Gas,Post-licensing round rules,Licensing,Value realization,100
Bolivia,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,50
Bolivia,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,25
Bolivia,Oil and Gas,Reserves disclosure,Licensing,Value realization,80
Bolivia,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,0
Bolivia,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,100
Bolivia,Oil and Gas,EIA/SIA rules,Local impact,Value realization,90
Bolivia,Oil and Gas,Environmental compliance rules,Local impact,Value realization,50
Bolivia,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Bolivia,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,25
Bolivia,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,66.66666666666667
Bolivia,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,50
Bolivia,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,50
Bolivia,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,100
Bolivia,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,13.333333333333334
Bolivia,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,0
Bolivia,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,40
Bolivia,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,40
